   2021      3     15   12.00     36816.00   0.28611E+02   0.00000E+00   0.28611E+02   0.28653E+02   0.28669E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.11618E+02   0.52981E+02  -0.12133E+03  -0.25243E+02   0.69166E-03   0.10786E-05   0.87642E-06       0.24     205.49     0.0000  0.00  -0.94135E-02  -0.18537E-01    28.6516    28.6565    28.6590    28.6608    28.6682
   2021      3     16   12.00     36840.00   0.29184E+02   0.00000E+00   0.29184E+02   0.29231E+02   0.29246E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.11453E+02   0.61095E+02  -0.13641E+03  -0.24340E+02   0.42634E-03   0.51358E-06   0.30151E-06       0.24     250.64     0.0000  0.00  -0.29851E-02  -0.89209E-02    29.2296    29.2346    29.2369    29.2384    29.2452
   2021      3     17   12.00     36864.00   0.29309E+02   0.00000E+00   0.29309E+02   0.29361E+02   0.29376E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.13879E+02   0.62573E+02  -0.14209E+03  -0.17542E+02   0.57324E-03   0.11167E-05   0.45105E-06       0.24     190.35     0.0000  0.00  -0.26764E-02   0.40247E-01    29.3594    29.3655    29.3685    29.3702    29.3759
   2021      3     18   12.00     36888.00   0.28688E+02   0.00000E+00   0.28688E+02   0.28740E+02   0.28757E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.15007E+02   0.58222E+02  -0.12989E+03  -0.20001E+02   0.46966E-03   0.80939E-06   0.34855E-06       0.24     151.60     0.0000  0.00  -0.37862E-02   0.26273E-01    28.7385    28.7446    28.7478    28.7499    28.7558
   2021      3     19   12.00     36912.00   0.28132E+02   0.00000E+00   0.28132E+02   0.28184E+02   0.28199E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.15543E+02   0.55143E+02  -0.12054E+03  -0.18335E+02   0.75549E-03   0.18595E-05   0.35744E-05       0.24     121.11     0.0000  0.00  -0.95839E-02  -0.90073E-01    28.1826    28.1885    28.1915    28.1934    28.1988
   2021      3     20   12.00     36936.00   0.27503E+02   0.00000E+00   0.27503E+02   0.27553E+02   0.27570E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.12017E+02   0.46371E+02  -0.11147E+03  -0.28989E+02   0.15051E-02   0.32874E-05   0.24533E-04       0.23     167.04     0.0000  0.00  -0.40071E-01  -0.29961E+00    27.5517    27.5565    27.5587    27.5608    27.5689
   2021      3     21   12.00     36960.00   0.28135E+02   0.00000E+00   0.28135E+02   0.28181E+02   0.28196E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.10933E+02   0.49518E+02  -0.12256E+03  -0.27865E+02   0.11807E-02   0.23671E-05   0.10838E-04       0.23     239.54     0.0000  0.00  -0.31056E-01  -0.78146E-01    28.1796    28.1838    28.1855    28.1870    28.1950
   2021      3     22   12.00     36984.00   0.28623E+02   0.00000E+00   0.28623E+02   0.28676E+02   0.28690E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.12202E+02   0.56019E+02  -0.13405E+03  -0.23424E+02   0.12122E-02   0.28752E-05   0.98538E-05       0.23     226.87     0.0000  0.00  -0.23371E-01   0.18517E+00    28.6746    28.6793    28.6813    28.6828    28.6896
   2021      3     23   12.00     37008.00   0.28737E+02   0.00000E+00   0.28737E+02   0.28798E+02   0.28815E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.12175E+02   0.64569E+02  -0.14662E+03  -0.24356E+02   0.14454E-02   0.35308E-05   0.19207E-04       0.23     213.87     0.0000  0.00  -0.24062E-01   0.32662E+00    28.7961    28.8018    28.8043    28.8064    28.8135
   2021      3     24   12.00     37032.00   0.28591E+02   0.00000E+00   0.28591E+02   0.28650E+02   0.28668E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.93321E+01   0.64426E+02  -0.14271E+03  -0.25827E+02   0.15588E-02   0.37397E-05   0.26850E-04       0.23     204.69     0.0000  0.00  -0.13977E-01   0.42781E+00    28.6482    28.6539    28.6565    28.6587    28.6661
   2021      3     25   12.00     37056.00   0.28644E+02   0.00000E+00   0.28644E+02   0.28701E+02   0.28719E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.69992E+01   0.64448E+02  -0.14351E+03  -0.28493E+02   0.13191E-02   0.31500E-05   0.14465E-04       0.23     229.10     0.0000  0.00  -0.17965E-01   0.26518E+00    28.6998    28.7049    28.7072    28.7093    28.7174
   2021      3     26   12.00     37080.00   0.28902E+02   0.00000E+00   0.28902E+02   0.28961E+02   0.28981E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.77948E+01   0.71689E+02  -0.16112E+03  -0.31133E+02   0.11802E-02   0.28762E-05   0.78259E-05       0.23     252.25     0.0000  0.00  -0.29467E-01  -0.24829E-01    28.9601    28.9655    28.9681    28.9706    28.9790
   2021      3     27   12.00     37104.00   0.28999E+02   0.00000E+00   0.28999E+02   0.29065E+02   0.29087E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.85959E+01   0.79383E+02  -0.17376E+03  -0.34167E+02   0.14385E-02   0.36630E-05   0.17757E-04       0.23     258.83     0.0000  0.00  -0.45699E-01  -0.12573E+00    29.0637    29.0700    29.0728    29.0757    29.0850
   2021      3     28   12.00     37128.00   0.29132E+02   0.00000E+00   0.29132E+02   0.29193E+02   0.29214E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.75660E+01   0.81147E+02  -0.17365E+03  -0.35395E+02   0.11759E-02   0.29401E-05   0.91391E-05       0.22     271.03     0.0000  0.00  -0.32037E-01   0.54462E-02    29.1909    29.1970    29.1999    29.2027    29.2123
   2021      3     29   12.00     37152.00   0.29451E+02   0.00000E+00   0.29451E+02   0.29509E+02   0.29531E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.75081E+01   0.81626E+02  -0.17728E+03  -0.34990E+02   0.49900E-03   0.72223E-06   0.41082E-06       0.22     285.47     0.0000  0.00  -0.50019E-02   0.14928E-01    29.5068    29.5133    29.5166    29.5195    29.5290
   2021      3     30   12.00     37176.00   0.29775E+02   0.00000E+00   0.29775E+02   0.29833E+02   0.29854E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.84758E+01   0.81300E+02  -0.17541E+03  -0.32140E+02   0.45204E-03   0.51979E-06   0.16463E-06       0.22     280.29     0.0000  0.00  -0.35521E-03  -0.30291E-01    29.8307    29.8371    29.8404    29.8431    29.8521
   2021      3     31   12.00     37200.00   0.30044E+02   0.00000E+00   0.30044E+02   0.30098E+02   0.30117E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.89233E+01   0.79010E+02  -0.16809E+03  -0.28495E+02   0.68816E-03   0.11990E-05   0.92250E-06       0.22     268.12     0.0000  0.00   0.68919E-02  -0.44610E-01    30.0960    30.1023    30.1054    30.1077    30.1158
   2021      4      1   12.00     37224.00   0.30266E+02   0.00000E+00   0.30266E+02   0.30320E+02   0.30340E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.89699E+01   0.79701E+02  -0.16973E+03  -0.27903E+02   0.90463E-03   0.20133E-05   0.22360E-05       0.22     265.72     0.0000  0.00   0.15653E-01  -0.43104E-01    30.3184    30.3249    30.3280    30.3304    30.3384
   2021      4      2   12.00     37248.00   0.30385E+02   0.00000E+00   0.30385E+02   0.30440E+02   0.30459E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.10066E+02   0.80065E+02  -0.16863E+03  -0.26330E+02   0.76677E-03   0.15690E-05   0.11898E-05       0.22     251.74     0.0000  0.00   0.53440E-02  -0.67998E-01    30.4383    30.4448    30.4481    30.4504    30.4578
   2021      4      3   12.00     37272.00   0.30318E+02   0.00000E+00   0.30318E+02   0.30373E+02   0.30392E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.12507E+02   0.78527E+02  -0.16475E+03  -0.25500E+02   0.93299E-03   0.21509E-05   0.30445E-05       0.22     232.61     0.0000  0.00  -0.15021E-01  -0.51601E-01    30.3713    30.3778    30.3810    30.3834    30.3906
   2021      4      4   12.00     37296.00   0.30192E+02   0.00000E+00   0.30192E+02   0.30255E+02   0.30274E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.12261E+02   0.77323E+02  -0.16442E+03  -0.28586E+02   0.14199E-02   0.35631E-05   0.17528E-04       0.22     239.81     0.0000  0.00  -0.40726E-01   0.16625E+00    30.2534    30.2593    30.2619    30.2643    30.2725
   2021      4      5   12.00     37320.00   0.30272E+02   0.00000E+00   0.30272E+02   0.30334E+02   0.30353E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.10420E+02   0.78619E+02  -0.16435E+03  -0.28500E+02   0.16245E-02   0.39721E-05   0.29997E-04       0.22     247.77     0.0000  0.00  -0.45337E-01   0.34143E+00    30.3323    30.3383    30.3410    30.3434    30.3514
   2021      4      6   12.00     37344.00   0.30307E+02   0.00000E+00   0.30307E+02   0.30369E+02   0.30388E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.12155E+02   0.78787E+02  -0.16179E+03  -0.26330E+02   0.14897E-02   0.37170E-05   0.20635E-04       0.21     233.85     0.0000  0.00  -0.43672E-01   0.22170E+00    30.3678    30.3739    30.3765    30.3788    30.3865
   2021      4      7   12.00     37368.00   0.30212E+02   0.00000E+00   0.30212E+02   0.30273E+02   0.30292E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.13118E+02   0.75908E+02  -0.15788E+03  -0.26177E+02   0.12891E-02   0.32467E-05   0.11395E-04       0.21     223.50     0.0000  0.00  -0.31941E-01   0.15267E+00    30.2719    30.2775    30.2801    30.2824    30.2900
   2021      4      8   12.00     37392.00   0.29956E+02   0.00000E+00   0.29956E+02   0.30022E+02   0.30041E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.15352E+02   0.75838E+02  -0.15757E+03  -0.23272E+02   0.15828E-02   0.39672E-05   0.30919E-04       0.21     185.41     0.0000  0.00  -0.56420E-01   0.15958E+00    30.0199    30.0264    30.0294    30.0321    30.0390
   2021      4      9   12.00     37416.00   0.29104E+02   0.00000E+00   0.29104E+02   0.29174E+02   0.29197E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.15461E+02   0.72987E+02  -0.15057E+03  -0.26257E+02   0.20950E-02   0.53449E-05   0.82870E-04       0.21     145.76     0.0000  0.00  -0.10176E+00   0.28523E+00    29.1722    29.1794    29.1830    29.1864    29.1944
   2021      4     10   12.00     37440.00   0.28481E+02   0.00000E+00   0.28481E+02   0.28545E+02   0.28569E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.11508E+02   0.72508E+02  -0.15161E+03  -0.38485E+02   0.21468E-02   0.51937E-05   0.92506E-04       0.21     202.92     0.0000  0.00  -0.97615E-01   0.45285E+00    28.5426    28.5493    28.5527    28.5560    28.5661
   2021      4     11   12.00     37464.00   0.28803E+02   0.00000E+00   0.28803E+02   0.28862E+02   0.28884E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.92524E+01   0.72869E+02  -0.15607E+03  -0.37236E+02   0.18949E-02   0.43530E-05   0.58764E-04       0.21     251.19     0.0000  0.00  -0.83257E-01   0.26805E+00    28.8601    28.8660    28.8688    28.8715    28.8813
   2021      4     12   12.00     37488.00   0.29116E+02   0.00000E+00   0.29116E+02   0.29174E+02   0.29194E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.88838E+01   0.72493E+02  -0.15426E+03  -0.32180E+02   0.13512E-02   0.32098E-05   0.15069E-04       0.21     243.17     0.0000  0.00  -0.34657E-01   0.17423E+00    29.1729    29.1783    29.1807    29.1831    29.1918
   2021      4     13   12.00     37512.00   0.29408E+02   0.00000E+00   0.29408E+02   0.29466E+02   0.29484E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.92030E+01   0.69607E+02  -0.15137E+03  -0.28006E+02   0.12439E-02   0.30108E-05   0.10112E-04       0.21     235.18     0.0000  0.00  -0.21372E-01   0.20350E+00    29.4648    29.4700    29.4723    29.4744    29.4824
   2021      4     14   12.00     37536.00   0.29556E+02   0.00000E+00   0.29556E+02   0.29614E+02   0.29631E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.10150E+02   0.69369E+02  -0.14851E+03  -0.26033E+02   0.11741E-02   0.28391E-05   0.80190E-05       0.20     225.26     0.0000  0.00  -0.18512E-01   0.17846E+00    29.6123    29.6174    29.6197    29.6218    29.6293
   2021      4     15   12.00     37560.00   0.29473E+02   0.00000E+00   0.29473E+02   0.29530E+02   0.29548E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.13617E+02   0.70130E+02  -0.15144E+03  -0.21653E+02   0.76883E-03   0.16932E-05   0.18412E-05       0.20     180.14     0.0000  0.00  -0.59919E-02   0.78530E-01    29.5286    29.5350    29.5384    29.5408    29.5473
   2021      4     16   12.00     37584.00   0.28873E+02   0.00000E+00   0.28873E+02   0.28925E+02   0.28944E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.11103E+02   0.61500E+02  -0.13884E+03  -0.28945E+02   0.10440E-02   0.22310E-05   0.67109E-05       0.20     184.71     0.0000  0.00  -0.25707E-01   0.70588E-02    28.9228    28.9286    28.9315    28.9340    28.9420
   2021      4     17   12.00     37608.00   0.29137E+02   0.00000E+00   0.29137E+02   0.29188E+02   0.29206E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.97057E+01   0.63215E+02  -0.14220E+03  -0.28781E+02   0.80794E-03   0.14795E-05   0.42541E-05       0.20     227.06     0.0000  0.00  -0.16727E-01  -0.10285E-01    29.1859    29.1912    29.1938    29.1961    29.2045
   2021      4     18   12.00     37632.00   0.29340E+02   0.00000E+00   0.29340E+02   0.29389E+02   0.29408E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.11780E+02   0.64695E+02  -0.14587E+03  -0.27150E+02   0.58697E-03   0.78840E-06   0.41979E-06       0.20     224.46     0.0000  0.00   0.59311E-02  -0.25135E-01    29.3876    29.3933    29.3962    29.3985    29.4065
   2021      4     19   12.00     37656.00   0.29513E+02   0.00000E+00   0.29513E+02   0.29564E+02   0.29583E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.13756E+02   0.69331E+02  -0.15313E+03  -0.26989E+02   0.75071E-03   0.14139E-05   0.11023E-05       0.20     224.87     0.0000  0.00   0.10241E-01  -0.35884E-01    29.5624    29.5685    29.5716    29.5739    29.5815
   2021      4     20   12.00     37680.00   0.29416E+02   0.00000E+00   0.29416E+02   0.29473E+02   0.29493E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.14845E+02   0.73124E+02  -0.16145E+03  -0.28498E+02   0.62625E-03   0.11027E-05   0.64289E-06       0.20     211.88     0.0000  0.00   0.73304E-02  -0.25969E-01    29.4709    29.4775    29.4810    29.4837    29.4916
   2021      4     21   12.00     37704.00   0.29167E+02   0.00000E+00   0.29167E+02   0.29226E+02   0.29246E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.13911E+02   0.71236E+02  -0.15681E+03  -0.30829E+02   0.30461E-03   0.24923E-06   0.36533E-07       0.20     210.12     0.0000  0.00   0.73545E-03  -0.71329E-02    29.2238    29.2301    29.2335    29.2363    29.2446
   2021      4     22   12.00     37728.00   0.29136E+02   0.00000E+00   0.29136E+02   0.29190E+02   0.29210E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.12071E+02   0.73459E+02  -0.15705E+03  -0.31625E+02   0.70213E-03   0.12997E-05   0.12486E-05       0.20     221.35     0.0000  0.00  -0.10474E-01  -0.49451E-02    29.1877    29.1940    29.1973    29.2000    29.2086
   2021      4     23   12.00     37752.00   0.29131E+02   0.00000E+00   0.29131E+02   0.29184E+02   0.29207E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.10680E+02   0.79254E+02  -0.17024E+03  -0.35484E+02   0.11320E-02   0.28492E-05   0.58490E-05       0.19     236.81     0.0000  0.00  -0.27690E-01   0.26539E-02    29.1826    29.1889    29.1919    29.1950    29.2042
   2021      4     24   12.00     37776.00   0.29145E+02   0.00000E+00   0.29145E+02   0.29199E+02   0.29222E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.98785E+01   0.78973E+02  -0.17262E+03  -0.36475E+02   0.10842E-02   0.27564E-05   0.49426E-05       0.19     243.80     0.0000  0.00  -0.25300E-01  -0.10486E-01    29.1976    29.2040    29.2071    29.2102    29.2196
   2021      4     25   12.00     37800.00   0.29235E+02   0.00000E+00   0.29235E+02   0.29287E+02   0.29307E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.10011E+02   0.69624E+02  -0.15263E+03  -0.29472E+02   0.60482E-03   0.10324E-05   0.73636E-06       0.19     222.86     0.0000  0.00  -0.75061E-02  -0.15156E-01    29.2854    29.2915    29.2946    29.2971    29.3053
   2021      4     26   12.00     37824.00   0.29237E+02   0.00000E+00   0.29237E+02   0.29289E+02   0.29306E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.12161E+02   0.64051E+02  -0.14065E+03  -0.22858E+02   0.47181E-03   0.62865E-06   0.18527E-06       0.19     187.91     0.0000  0.00  -0.14897E-02  -0.30560E-01    29.2873    29.2932    29.2963    29.2983    29.3050
   2021      4     27   12.00     37848.00   0.29003E+02   0.00000E+00   0.29003E+02   0.29056E+02   0.29075E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.12427E+02   0.65351E+02  -0.14328E+03  -0.27735E+02   0.73587E-03   0.13517E-05   0.30897E-05       0.19     195.62     0.0000  0.00  -0.23675E-02   0.91152E-01    29.0543    29.0602    29.0632    29.0657    29.0736
   2021      4     28   12.00     37872.00   0.29105E+02   0.00000E+00   0.29105E+02   0.29160E+02   0.29179E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.10993E+02   0.69653E+02  -0.15099E+03  -0.30624E+02   0.11023E-02   0.26254E-05   0.69164E-05       0.19     225.47     0.0000  0.00  -0.78198E-02   0.19160E+00    29.1580    29.1635    29.1661    29.1686    29.1771
   2021      4     29   12.00     37896.00   0.29218E+02   0.00000E+00   0.29218E+02   0.29271E+02   0.29290E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.11834E+02   0.70850E+02  -0.15366E+03  -0.27891E+02   0.10538E-02   0.25399E-05   0.47367E-05       0.19     212.81     0.0000  0.00  -0.17821E-01   0.11635E+00    29.2691    29.2750    29.2779    29.2803    29.2881
   2021      4     30   12.00     37920.00   0.29049E+02   0.00000E+00   0.29049E+02   0.29108E+02   0.29126E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.12634E+02   0.64251E+02  -0.14383E+03  -0.25799E+02   0.11513E-02   0.27935E-05   0.69707E-05       0.19     189.29     0.0000  0.00  -0.26003E-01   0.91038E-01    29.1064    29.1116    29.1142    29.1166    29.1239
   2021      5      1   12.00     37944.00   0.28928E+02   0.00000E+00   0.28928E+02   0.28987E+02   0.29005E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.11903E+02   0.62284E+02  -0.14271E+03  -0.27607E+02   0.14658E-02   0.33626E-05   0.21717E-04       0.19     197.06     0.0000  0.00  -0.46257E-01   0.16978E+00    28.9852    28.9908    28.9933    28.9957    29.0036
   2021      5      2   12.00     37968.00   0.28935E+02   0.00000E+00   0.28935E+02   0.28996E+02   0.29017E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.12016E+02   0.68911E+02  -0.15439E+03  -0.31192E+02   0.18694E-02   0.44346E-05   0.52777E-04       0.19     216.16     0.0000  0.00  -0.68115E-01   0.40152E+00    28.9943    29.0004    29.0033    29.0059    29.0145
   2021      5      3   12.00     37992.00   0.28938E+02   0.00000E+00   0.28938E+02   0.29002E+02   0.29024E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.11896E+02   0.73684E+02  -0.16345E+03  -0.33383E+02   0.18145E-02   0.44579E-05   0.46606E-04       0.18     224.49     0.0000  0.00  -0.66420E-01   0.35265E+00    28.9999    29.0063    29.0093    29.0122    29.0212
