flux,chamber,pond,datetime_start,datetime_end,slope_ppm_hr,n_obs_included_in_lm,r2,air_temp,sur_wat_temp,umol_m2_hr,mmol_m2_hr,date,time,time24
841,3,B,7/26/24 18:30,7/26/24 19:29,60.76374846,119,0.969047669,17.38319328,15.34806723,874.0224404,0.87402244,7/26/24,18:30:59,18.5
842,3,B,7/26/24 19:41,7/26/24 20:40,93.28534597,119,0.964707143,16.75966387,15.24201681,1344.697253,1.344697253,7/26/24,19:41:24,19.68333333
843,3,B,7/26/24 20:51,7/26/24 21:50,63.42775807,119,0.99201917,16.63109244,15.10142857,914.7093096,0.91470931,7/26/24,20:51:49,20.85
844,3,B,7/26/24 22:02,7/26/24 23:00,33.5536626,119,0.976319465,16.21512605,14.96806723,484.5822782,0.484582278,7/26/24,22:02:14,22.03333333
845,3,B,7/26/24 23:12,7/27/24 0:11,56.51977314,119,0.983614828,15.90672269,14.82378151,817.1299318,0.817129932,7/26/24,23:12:39,23.2
846,3,B,7/27/24 0:23,7/27/24 1:21,46.86929355,119,0.982744931,15.74621849,14.66588235,677.9853878,0.677985388,7/27/24,0:23:04,0.383333333
847,3,B,7/27/24 1:33,7/27/24 2:32,46.48103261,119,0.978056813,15.73445378,14.5297479,672.3964008,0.672396401,7/27/24,1:33:30,1.55
848,3,B,7/27/24 2:43,7/27/24 3:42,52.32185213,119,0.985385704,15.65546218,14.38596639,757.0969381,0.757096938,7/27/24,2:43:55,2.716666667
849,3,B,7/27/24 3:54,7/27/24 4:53,43.92704972,119,0.982544991,15.55546218,14.25352941,635.8443528,0.635844353,7/27/24,3:54:20,3.9
850,3,B,7/27/24 5:04,7/27/24 6:03,43.12743805,119,0.98298117,15.40084034,14.12453782,624.6044875,0.624604488,7/27/24,5:04:45,5.066666667
851,3,B,7/27/24 6:15,7/27/24 7:13,44.22676091,119,0.982355386,15.37815126,14.01966387,640.5760897,0.64057609,7/27/24,6:15:10,6.25
852,3,B,7/27/24 7:25,7/27/24 8:24,34.14435927,119,0.977714911,15.45210084,13.91596639,494.4168493,0.494416849,7/27/24,7:25:35,7.416666667
853,3,B,7/27/24 8:36,7/27/24 9:34,33.28154886,119,0.970280362,15.56134454,13.84378151,481.7408378,0.481740838,7/27/24,8:36:00,8.6
854,3,B,7/27/24 9:46,7/27/24 10:45,35.40710237,119,0.981649699,15.77563025,13.79537815,512.1275044,0.512127504,7/27/24,9:46:25,9.766666667
855,3,B,7/27/24 10:56,7/27/24 11:55,38.62870919,119,0.979101207,16.50504202,13.82983193,557.3177651,0.557317765,7/27/24,10:56:50,10.93333333
856,3,B,7/27/24 12:07,7/27/24 13:05,31.27407023,119,0.978790676,17.58487395,13.96739496,449.5324649,0.449532465,7/27/24,12:07:14,12.11666667
857,3,B,7/27/24 13:17,7/27/24 14:16,30.02439252,119,0.973877209,18.12268908,14.1589916,430.7727744,0.430772774,7/27/24,13:17:39,13.28333333
858,3,B,7/27/24 14:28,7/27/24 15:26,39.08423372,119,0.962609204,19.43445378,14.45722689,558.244096,0.558244096,7/27/24,14:28:04,14.46666667
859,3,B,7/27/24 15:38,7/27/24 16:37,25.7014619,119,0.937550851,20.80252101,15.06815126,365.3881185,0.365388119,7/27/24,15:38:28,15.63333333
860,3,B,7/27/24 16:48,7/27/24 17:47,18.55875254,119,0.969410705,19.81428571,15.32226891,264.73288,0.26473288,7/27/24,16:48:54,16.8
861,3,B,7/27/24 17:59,7/27/24 18:58,35.80343962,119,0.960813541,20.31092437,15.56621849,509.856844,0.509856844,7/27/24,17:59:20,17.98333333
862,3,B,7/27/24 19:09,7/27/24 20:08,22.88212298,119,0.976212214,19.72352941,15.8412605,326.5051066,0.326505107,7/27/24,19:09:45,19.15
863,3,B,7/27/24 20:20,7/27/24 21:18,25.56711352,119,0.984494348,19.64117647,15.93285714,364.9198591,0.364919859,7/27/24,20:20:09,20.33333333
864,3,B,7/27/24 21:30,7/27/24 22:29,165.6791676,111,0.735008539,19.22612613,15.99765766,2368.098593,2.368098593,7/27/24,21:30:34,21.5
865,3,B,7/27/24 22:40,7/27/24 23:39,20.11387559,119,0.962950343,18.26218487,15.95210084,288.4442168,0.288444217,7/27/24,22:40:59,22.66666667
866,3,B,7/27/24 23:51,7/28/24 0:50,20.24746248,119,0.958709059,17.4789916,15.74067227,291.1423957,0.291142396,7/27/24,23:51:24,23.85
867,3,B,7/28/24 1:01,7/28/24 2:00,13.99963681,119,0.932250557,16.36218487,15.50571429,202.0801733,0.202080173,7/28/24,1:01:49,1.016666667
868,3,B,7/28/24 2:12,7/28/24 3:10,15.43864435,119,0.935390616,15.19915966,15.2210084,223.7506246,0.223750625,7/28/24,2:12:14,2.2
869,3,B,7/28/24 3:22,7/28/24 4:21,12.24571186,119,0.897781835,15.58235294,14.96260504,177.2402565,0.177240257,7/28/24,3:22:39,3.366666667
870,3,B,7/28/24 4:33,7/28/24 5:31,26.94823957,119,0.937622014,15.50756303,14.78193277,390.1406851,0.390140685,7/28/24,4:33:04,4.55
871,3,B,7/28/24 5:43,7/28/24 6:42,12.12303788,119,0.873846,15.52521008,14.60705882,175.4994481,0.175499448,7/28/24,5:43:30,5.716666667
872,3,B,7/28/24 6:53,7/28/24 7:52,27.8660847,119,0.935286765,15.52941176,14.44613445,403.3981708,0.403398171,7/28/24,6:53:55,6.883333333
873,3,B,7/28/24 8:04,7/28/24 9:03,20.33714678,119,0.936195843,15.97563025,14.31722689,293.9525379,0.293952538,7/28/24,8:04:20,8.066666667
874,3,B,7/28/24 9:14,7/28/24 10:13,20.37663289,119,0.917438305,16.52605042,14.34016807,293.9636385,0.293963638,7/28/24,9:14:45,9.233333333
875,3,B,7/28/24 10:25,7/28/24 11:23,30.00854402,119,0.97283164,16.96722689,14.42218487,432.2601406,0.432260141,7/28/24,10:25:10,10.41666667
876,3,B,7/28/24 11:35,7/28/24 12:34,10.33655744,119,0.789372988,17.19831933,14.49563025,148.7751474,0.148775147,7/28/24,11:35:35,11.58333333
877,3,B,7/28/24 12:46,7/28/24 13:44,41.28343722,119,0.973786971,17.41344538,14.58470588,593.7568814,0.593756881,7/28/24,12:46:00,12.76666667
878,3,B,7/28/24 13:56,7/28/24 14:55,55.96969386,119,0.978222212,18.62521008,14.96226891,801.6380529,0.801638053,7/28/24,13:56:25,13.93333333
879,3,B,7/28/24 15:06,7/28/24 16:05,42.26103318,119,0.805526572,18.01260504,14.97403361,606.5663274,0.606566327,7/28/24,15:06:50,15.1
880,3,B,7/28/24 16:17,7/28/24 17:15,123.7351047,119,0.994150056,17.60252101,14.93302521,1778.456409,1.778456409,7/28/24,16:17:15,16.28333333
881,3,B,7/28/24 17:27,7/28/24 18:26,134.6792668,119,0.989022895,17.21680672,15.00067227,1938.32929,1.93832929,7/28/24,17:27:40,17.45
882,3,B,7/28/24 18:38,7/28/24 19:36,150.1529593,119,0.993994042,17.14453782,14.96478992,2161.567567,2.161567567,7/28/24,18:38:05,18.63333333
883,3,B,7/28/24 19:48,7/28/24 20:47,170.644563,119,0.989599459,16.84453782,14.88411765,2459.10131,2.45910131,7/28/24,19:48:30,19.8
884,3,B,7/28/24 20:58,7/28/24 21:57,173.2426399,119,0.985341643,16.39243697,14.69268908,2500.439501,2.500439501,7/28/24,20:58:55,20.96666667
885,3,B,7/28/24 22:09,7/28/24 23:08,153.4302007,119,0.985140465,15.7210084,14.50226891,2219.630476,2.219630476,7/28/24,22:09:20,22.15
886,3,B,7/28/24 23:19,7/29/24 0:18,159.0843041,119,0.995502246,15.16302521,14.2789916,2305.880798,2.305880798,7/28/24,23:19:46,23.31666667
887,3,B,7/29/24 0:30,7/29/24 1:28,134.3856154,119,0.987393245,14.42268908,14.04588235,1952.895162,1.952895162,7/29/24,0:30:11,0.5
888,3,B,7/29/24 1:40,7/29/24 2:39,745.0971782,106,0.883349348,14.04339623,13.80481132,10842.07114,10.84207114,7/29/24,1:40:36,1.666666667
889,3,B,7/29/24 2:51,7/29/24 3:49,417.5366389,110,0.793977368,13.67090909,13.59336364,6083.556788,6.083556788,7/29/24,2:51:02,2.85
890,3,B,7/29/24 4:01,7/29/24 5:00,56.53432789,119,0.983110446,13.5907563,13.36655462,823.9419036,0.823941904,7/29/24,4:01:27,4.016666667
891,3,B,7/29/24 5:11,7/29/24 6:10,63.13707869,119,0.95965175,13.45546218,13.21394958,920.6060062,0.920606006,7/29/24,5:11:52,5.183333333
892,3,B,7/29/24 6:22,7/29/24 7:20,94.8482064,119,0.977467417,13.9092437,13.08201681,1380.801881,1.380801881,7/29/24,6:22:18,6.366666667
893,3,B,7/29/24 7:32,7/29/24 8:31,75.49292407,119,0.985511025,14.28067227,12.96462185,1097.607131,1.097607131,7/29/24,7:32:43,7.533333333
894,3,B,7/29/24 8:43,7/29/24 9:41,94.9069334,119,0.96754541,14.88151261,12.93,1376.992958,1.376992958,7/29/24,8:43:08,8.716666667
895,3,B,7/29/24 9:53,7/29/24 10:52,85.61935076,119,0.920868072,16.42941176,13.11857143,1235.600377,1.235600377,7/29/24,9:53:33,9.883333333
896,3,B,7/29/24 11:03,7/29/24 12:02,80.37379186,119,0.966357612,20.46554622,13.48756303,1143.955669,1.143955669,7/29/24,11:03:58,11.05
897,3,B,7/29/24 12:14,7/29/24 13:13,44.23728154,119,0.974369014,18.67394958,14.28210084,633.4922169,0.633492217,7/29/24,12:14:23,12.23333333
898,3,B,7/29/24 13:24,7/29/24 14:23,54.35128535,119,0.980147606,19.95882353,14.96478992,774.9161469,0.774916147,7/29/24,13:24:48,13.4
899,3,B,7/29/24 14:35,7/29/24 15:33,27.47373551,119,0.979087346,20.63193277,15.39033613,390.8106703,0.39081067,7/29/24,14:35:13,14.58333333
900,3,B,7/29/24 15:45,7/29/24 16:44,44.9348992,119,0.965489553,21.2210084,15.84613445,637.9145673,0.637914567,7/29/24,15:45:38,15.75
901,3,B,7/29/24 16:56,7/29/24 17:54,106.2653229,119,0.97826462,20.42689076,15.83848739,1512.667524,1.512667524,7/29/24,16:56:03,16.93333333
902,3,B,7/29/24 18:06,7/29/24 19:05,93.93592885,119,0.993599752,20.34201681,15.79596639,1337.547534,1.337547534,7/29/24,18:06:28,18.1
903,3,B,7/29/24 19:16,7/29/24 20:15,51.94285462,119,0.952391365,17.96806723,15.64058824,745.6421289,0.745642129,7/29/24,19:16:52,19.26666667
904,3,B,7/29/24 20:27,7/29/24 21:25,138.8765209,119,0.981366046,16.7394958,15.30235294,2002.027933,2.002027933,7/29/24,20:27:17,20.45
905,3,B,7/29/24 21:37,7/29/24 22:36,22.38500384,119,0.579902223,16.16386555,14.74016807,323.3416936,0.323341694,7/29/24,21:37:42,21.61666667
906,3,B,7/29/24 22:48,7/29/24 23:46,5.04925167,119,0.392282189,15.54033613,14.25521008,73.09178282,0.073091783,7/29/24,22:48:08,22.8
907,3,B,7/29/24 23:58,7/30/24 0:57,20.69646737,119,0.863938597,15.07058824,13.95941176,300.0854968,0.300085497,7/29/24,23:58:33,23.96666667
908,3,B,7/30/24 1:08,7/30/24 2:07,9.806688385,119,0.798233738,14.52352941,13.72294118,142.4610882,0.142461088,7/30/24,1:08:58,1.133333333
909,3,B,7/30/24 2:19,7/30/24 3:18,8.583631928,119,0.721650868,13.81344538,13.46470588,125.0023829,0.125002383,7/30/24,2:19:24,2.316666667
910,3,B,7/30/24 3:29,7/30/24 4:28,12.07636052,119,0.789115835,13.14285714,13.17848739,176.2784976,0.176278498,7/30/24,3:29:49,3.483333333
911,3,B,7/30/24 4:40,7/30/24 5:38,24.17874761,119,0.946833439,13.00756303,12.97394958,353.1037719,0.353103772,7/30/24,4:40:16,4.666666667
912,3,B,7/30/24 5:50,7/30/24 6:49,26.66559297,119,0.967201725,11.42521008,12.76210084,391.5867282,0.391586728,7/30/24,5:50:41,5.833333333
913,3,B,7/30/24 7:01,7/30/24 7:59,44.56497141,119,0.96925122,12.62941176,12.51647059,651.6831287,0.651683129,7/30/24,7:01:07,7.016666667
914,3,B,7/30/24 8:11,7/30/24 9:10,40.4668073,119,0.981691053,14.64705882,12.4307563,587.6062054,0.587606205,7/30/24,8:11:32,8.183333333
915,3,B,7/30/24 9:21,7/30/24 10:20,25.83228748,119,0.957838221,16.69663866,12.47092437,372.4503445,0.372450345,7/30/24,9:21:57,9.35
916,3,B,7/30/24 10:32,7/30/24 11:31,15.89925811,119,0.936263566,17.79411765,12.72739496,228.3710572,0.228371057,7/30/24,10:32:22,10.53333333
917,3,B,7/30/24 11:42,7/30/24 12:41,44.52586761,119,0.965605196,18.02352941,13.14529412,639.0491822,0.639049182,7/30/24,11:42:47,11.7
918,3,B,7/30/24 12:53,7/30/24 13:51,22.28930831,119,0.966692017,17.5092437,13.42655462,320.4691554,0.320469155,7/30/24,12:53:12,12.88333333
919,3,B,7/30/24 14:03,7/30/24 15:02,29.69687756,119,0.963635207,16.78823529,13.63781513,428.0348012,0.428034801,7/30/24,14:03:37,14.05
920,3,B,7/30/24 15:14,7/30/24 16:12,26.15330298,119,0.967538431,16.11848739,13.65630252,377.832406,0.377832406,7/30/24,15:14:02,15.23333333
921,3,B,7/30/24 16:24,7/30/24 17:23,26.39781188,119,0.968461873,16.55294118,13.67966387,380.7928707,0.380792871,7/30/24,16:24:27,16.4
922,3,B,7/30/24 17:34,7/30/24 18:33,29.32523702,119,0.943337966,16.41428571,13.69512605,423.2240303,0.42322403,7/30/24,17:34:52,17.56666667
923,3,B,7/30/24 18:45,7/30/24 19:43,34.23556098,119,0.967971677,16.29831933,13.67067227,494.2881512,0.494288151,7/30/24,18:45:17,18.75
924,3,B,7/30/24 19:55,7/30/24 20:54,35.30277498,119,0.971016078,15.99747899,13.60941176,510.2267429,0.510226743,7/30/24,19:55:42,19.91666667
925,3,B,7/30/24 21:06,7/30/24 22:04,35.05486795,119,0.961805332,15.19747899,13.47840336,508.0494204,0.50804942,7/30/24,21:06:08,21.1
926,3,B,7/30/24 22:16,7/30/24 23:15,67.1594391,119,0.974735889,14.52605042,13.30546218,975.6120063,0.975612006,7/30/24,22:16:33,22.26666667
927,3,B,7/30/24 23:26,7/31/24 0:25,43.0326942,119,0.97970101,14.19411765,13.1305042,625.8496445,0.625849644,7/30/24,23:26:58,23.43333333
928,3,B,7/31/24 0:37,7/31/24 1:36,41.36039113,119,0.975348002,13.96218487,12.95672269,602.0142849,0.602014285,7/31/24,0:37:24,0.616666667
929,3,B,7/31/24 1:47,7/31/24 2:46,41.80875541,119,0.961273263,13.6302521,12.8110084,609.2447293,0.609244729,7/31/24,1:47:49,1.783333333
930,3,B,7/31/24 2:58,7/31/24 3:56,33.00492147,119,0.977045876,13.39831933,12.70226891,481.342957,0.481342957,7/31/24,2:58:14,2.966666667
931,3,B,7/31/24 4:08,7/31/24 5:07,26.07261275,119,0.955950322,13.38487395,12.61436975,380.2601809,0.380260181,7/31/24,4:08:40,4.133333333
932,3,B,7/31/24 5:19,7/31/24 6:17,28.06469771,119,0.966782493,13.30168067,12.52495798,409.4329378,0.409432938,7/31/24,5:19:05,5.316666667
933,3,B,7/31/24 6:29,7/31/24 7:28,23.15375028,119,0.96455278,13.31344538,12.43369748,337.7737671,0.337773767,7/31/24,6:29:31,6.483333333
934,3,B,7/31/24 7:39,7/31/24 8:38,37.36504917,119,0.971119432,13.55210084,12.35478992,544.6386609,0.544638661,7/31/24,7:39:56,7.65
935,3,B,7/31/24 8:50,7/31/24 9:49,25.84686846,119,0.962147477,13.96890756,12.33193277,376.2009805,0.376200981,7/31/24,8:50:21,8.833333333
936,3,B,7/31/24 10:00,7/31/24 10:59,20.56246633,119,0.912106312,14.20336134,12.32470588,299.0423562,0.299042356,7/31/24,10:00:46,10
937,3,B,7/31/24 11:11,7/31/24 12:09,32.99392866,119,0.969779481,14.49747899,12.39882353,479.3439413,0.479343941,7/31/24,11:11:12,11.18333333
938,3,B,7/31/24 12:21,7/31/24 13:20,40.40964379,119,0.981095289,15.18067227,12.48495798,585.6902051,0.585690205,7/31/24,12:21:37,12.35
939,3,B,7/31/24 13:32,7/31/24 14:30,37.17626174,119,0.963189773,15.01680672,12.5302521,539.1325421,0.539132542,7/31/24,13:32:02,13.53333333
940,3,B,7/31/24 14:42,7/31/24 15:41,43.84562147,119,0.986917503,15.61848739,12.55848739,634.5271593,0.634527159,7/31/24,14:42:27,14.7
941,3,B,7/31/24 15:52,7/31/24 16:51,39.79070043,119,0.966045527,15.95714286,12.65218487,575.1704237,0.575170424,7/31/24,15:52:52,15.86666667
942,3,B,7/31/24 17:03,7/31/24 18:01,20.80489022,119,0.929190907,16.61680672,12.75957983,300.0478902,0.30004789,7/31/24,17:03:17,17.05
943,3,B,7/31/24 18:13,7/31/24 19:12,21.52061666,119,0.893844903,17.27058824,12.86722689,309.6713978,0.309671398,7/31/24,18:13:42,18.21666667
944,3,B,7/31/24 19:24,7/31/24 20:22,17.85220127,119,0.932465888,16.40588235,12.91470588,257.6517911,0.257651791,7/31/24,19:24:07,19.4
945,3,B,7/31/24 20:34,7/31/24 21:33,18.43434873,119,0.910746206,15.53781513,12.8687395,266.8536385,0.266853638,7/31/24,20:34:32,20.56666667
946,3,B,7/31/24 21:44,7/31/24 22:43,14.51943057,119,0.907999138,15.01596639,12.78537815,210.5623313,0.210562331,7/31/24,21:44:57,21.73333333
947,3,B,7/31/24 22:55,7/31/24 23:54,14.19480318,119,0.860055553,14.71344538,12.6910084,206.0708865,0.206070887,7/31/24,22:55:23,22.91666667
948,3,B,8/1/24 0:05,8/1/24 1:04,12.19278341,119,0.860972169,14.74285714,12.60890756,176.988787,0.176988787,8/1/24,0:05:48,0.083333333
949,3,B,8/1/24 1:16,8/1/24 2:14,13.12216681,119,0.860991761,14.53781513,12.5305042,190.6153496,0.19061535,8/1/24,1:16:13,1.266666667
950,3,B,8/1/24 2:26,8/1/24 3:25,25.01695802,119,0.951692744,14.34201681,12.45420168,363.6490805,0.363649081,8/1/24,2:26:38,2.433333333
951,3,B,8/1/24 3:37,8/1/24 4:35,21.44506454,119,0.953601922,14.1605042,12.33722689,311.9246072,0.311924607,8/1/24,3:37:03,3.616666667
952,3,B,8/1/24 4:47,8/1/24 5:46,23.70437422,119,0.957138354,13.96470588,12.22571429,345.0220417,0.345022042,8/1/24,4:47:29,4.783333333
953,3,B,8/1/24 5:57,8/1/24 6:56,19.31081847,119,0.944922719,13.77731092,12.13907563,281.2565056,0.281256506,8/1/24,5:57:54,5.95
954,3,B,8/1/24 7:08,8/1/24 8:07,26.554651,119,0.92764305,13.78655462,12.05176471,386.7483792,0.386748379,8/1/24,7:08:19,7.133333333
955,3,B,8/1/24 8:18,8/1/24 9:17,18.93613042,119,0.932203576,13.77983193,11.97184874,275.7968589,0.275796859,8/1/24,8:18:44,8.3
956,3,B,8/1/24 9:29,8/1/24 10:27,22.79157974,119,0.884704959,13.93697479,11.94495798,331.7681743,0.331768174,8/1/24,9:29:10,9.483333333
957,3,B,8/1/24 10:39,8/1/24 11:38,37.96443483,119,0.973375976,14.06470588,11.92882353,552.3877638,0.552387764,8/1/24,10:39:35,10.65
958,3,B,8/1/24 11:50,8/1/24 12:48,46.03884578,119,0.981893977,14.66470588,11.94957983,668.4750928,0.668475093,8/1/24,11:50:00,11.83333333
959,3,B,8/1/24 13:00,8/1/24 13:59,39.31533576,119,0.981326062,15.33193277,11.97840336,569.5307185,0.569530719,8/1/24,13:00:25,13
960,3,B,8/1/24 14:10,8/1/24 15:09,36.04934622,119,0.969733454,16.11008403,12.08,520.814022,0.520814022,8/1/24,14:10:50,14.16666667
961,3,B,8/1/24 15:21,8/1/24 16:19,32.37241678,119,0.959275897,16.00084034,12.12302521,467.8691908,0.467869191,8/1/24,15:21:17,15.35
962,3,B,8/1/24 16:31,8/1/24 17:30,39.13427212,119,0.961613187,15.81344538,12.17722689,565.9631266,0.565963127,8/1/24,16:31:42,16.51666667
963,3,B,8/1/24 17:42,8/1/24 18:40,36.80189604,119,0.978304867,16.2092437,12.20495798,531.5040976,0.531504098,8/1/24,17:42:07,17.7
964,3,B,8/1/24 18:52,8/1/24 19:51,13.37287151,119,0.885917371,15.57731092,12.2307563,193.5577608,0.193557761,8/1/24,18:52:32,18.86666667
965,3,B,8/1/24 20:02,8/1/24 21:01,24.70722566,119,0.971048625,15.19747899,12.22966387,358.0812712,0.358081271,8/1/24,20:02:57,20.03333333
966,3,B,8/1/24 21:13,8/1/24 22:12,13.62293725,119,0.896543676,14.97563025,12.20495798,197.5889471,0.197588947,8/1/24,21:13:22,21.21666667
967,3,B,8/1/24 22:23,8/1/24 23:22,7.247777065,119,0.7692542,14.67563025,12.14823529,105.2323201,0.10523232,8/1/24,22:23:47,22.38333333
968,3,B,8/1/24 23:34,8/2/24 0:32,7.48973653,119,0.78718412,14.36890756,12.0694958,108.8613998,0.1088614,8/1/24,23:34:13,23.56666667
969,3,B,8/2/24 0:44,8/2/24 1:43,6.417625675,119,0.637474938,13.97058824,11.98915966,93.40794778,0.093407948,8/2/24,0:44:38,0.733333333
970,3,B,8/2/24 1:55,8/2/24 2:53,6.656601896,119,0.642329747,13.92352941,11.90201681,96.90210674,0.096902107,8/2/24,1:55:03,1.916666667
971,3,B,8/2/24 3:05,8/2/24 4:04,5.436472664,119,0.646481082,13.82521008,11.84117647,79.16744146,0.079167441,8/2/24,3:05:29,3.083333333
972,3,B,8/2/24 4:15,8/2/24 5:14,6.275055116,119,0.65537306,13.81932773,11.77470588,91.38098771,0.091380988,8/2/24,4:15:54,4.25
973,3,B,8/2/24 5:26,8/2/24 6:25,5.400940217,119,0.654370011,13.77731092,11.72563025,78.66313769,0.078663138,8/2/24,5:26:19,5.433333333
974,3,B,8/2/24 6:36,8/2/24 7:35,4.666110199,119,0.534085204,13.84789916,11.6807563,67.9438351,0.067943835,8/2/24,6:36:45,6.6
975,3,B,8/2/24 7:47,8/2/24 8:45,6.178318483,119,0.649560583,13.93529412,11.61663866,89.93590907,0.089935909,8/2/24,7:47:10,7.783333333
976,3,B,8/2/24 8:57,8/2/24 9:56,6.970508648,119,0.442298039,13.89327731,11.54957983,101.4824337,0.101482434,8/2/24,8:57:35,8.95
977,3,B,8/2/24 10:08,8/2/24 11:06,28.41994881,119,0.914966338,14.08319328,11.5297479,413.4875603,0.41348756,8/2/24,10:08:01,10.13333333
978,3,B,8/2/24 11:18,8/2/24 12:17,7.97426711,119,0.59966224,14.23193277,11.55613445,115.9591708,0.115959171,8/2/24,11:18:26,11.3
979,3,B,8/2/24 12:28,8/2/24 13:27,3.512090002,119,0.297544677,14.77058824,11.64605042,50.97611095,0.050976111,8/2/24,12:28:51,12.46666667
980,3,B,8/2/24 13:39,8/2/24 14:37,9.574384633,119,0.725739467,14.96302521,11.7305042,138.8742611,0.138874261,8/2/24,13:39:16,13.65
981,3,B,8/2/24 14:49,8/2/24 15:48,5.38066417,119,0.42774437,15.0092437,11.83941176,78.03278633,0.078032786,8/2/24,14:49:42,14.81666667
982,3,B,8/2/24 16:00,8/2/24 16:58,24.32985522,119,0.949272435,14.97478992,11.91008403,352.8845804,0.35288458,8/2/24,16:00:07,16
983,3,B,8/2/24 17:10,8/2/24 18:09,31.80040885,119,0.971353112,14.65462185,11.94764706,461.751934,0.461751934,8/2/24,17:10:32,17.16666667
984,3,B,8/2/24 18:20,8/2/24 19:19,43.19997351,119,0.979102894,14.49747899,11.94277311,627.6198805,0.627619881,8/2/24,18:20:57,18.33333333
985,3,B,8/2/24 19:31,8/2/24 20:30,55.66424767,119,0.987599541,14.31512605,11.86941176,809.2169326,0.809216933,8/2/24,19:31:23,19.51666667
986,3,B,8/2/24 20:41,8/2/24 21:40,59.04036206,119,0.986271067,14.15966387,11.76966387,858.7614915,0.858761491,8/2/24,20:41:48,20.68333333
987,3,B,8/2/24 21:52,8/2/24 22:50,65.45936456,119,0.97319074,14.01932773,11.67033613,952.5932881,0.952593288,8/2/24,21:52:13,21.86666667
988,3,B,8/2/24 23:02,8/3/24 0:01,58.91021508,119,0.978334147,14.0512605,11.53915966,857.1918836,0.857191884,8/2/24,23:02:38,23.03333333
989,3,B,8/3/24 0:13,8/3/24 1:11,63.27221522,119,0.976345784,14.0487395,11.42462185,920.67064,0.92067064,8/3/24,0:13:04,0.216666667
990,3,B,8/3/24 1:23,8/3/24 2:22,65.51177269,119,0.932731553,13.68823529,11.32218487,954.4563964,0.954456396,8/3/24,1:23:29,1.383333333
991,3,B,8/3/24 2:33,8/3/24 3:32,67.62093052,119,0.990433139,13.86302521,11.22142857,984.5852377,0.984585238,8/3/24,2:33:54,2.55
992,3,B,8/3/24 3:44,8/3/24 4:43,62.93128644,119,0.96582799,13.70756303,11.11647059,916.7989106,0.916798911,8/3/24,3:44:20,3.733333333
993,3,B,8/3/24 4:54,8/3/24 5:53,61.01775554,119,0.956367129,13.60672269,11.03941176,889.2347048,0.889234705,8/3/24,4:54:45,4.9
994,3,B,8/3/24 6:05,8/3/24 7:03,58.98788052,119,0.981317483,13.64621849,10.94630252,859.5341865,0.859534187,8/3/24,6:05:10,6.083333333
995,3,B,8/3/24 7:15,8/3/24 8:14,52.92994047,119,0.968837591,13.66218487,10.85168067,771.2187705,0.77121877,8/3/24,7:15:35,7.25
996,3,B,8/3/24 8:26,8/3/24 9:24,54.99501653,119,0.973333415,13.96386555,10.8002521,800.4661183,0.800466118,8/3/24,8:26:00,8.433333333
997,3,B,8/3/24 9:36,8/3/24 10:35,67.27288338,119,0.975097089,14.41932773,10.80310924,977.6226697,0.97762267,8/3/24,9:36:26,9.6
998,3,B,8/3/24 10:46,8/3/24 11:45,63.82200982,119,0.976006317,15.29243697,10.87428571,924.6664576,0.924666458,8/3/24,10:46:51,10.76666667
