   2022      9     27   12.00     37176.00   0.80674E+01   0.00000E+00   0.80674E+01   0.81718E+01   0.82311E+01   0.00000E+00   0.00000E+00   0.85353E+00   0.15149E+02   0.24609E+02  -0.80685E+02  -0.38725E+02   0.51313E-02   0.32172E-04   0.39536E-02       0.24      84.50     0.0000  0.00   0.35051E+00   0.19227E+01     8.1510     8.1809     8.1878     8.1920     8.2310
   2022      9     28   12.00     37200.00   0.77982E+01   0.00000E+00   0.77982E+01   0.79302E+01   0.79958E+01   0.00000E+00   0.00000E+00   0.85353E+00   0.19259E+02   0.30348E+02  -0.10206E+03  -0.44674E+02   0.58129E-02   0.51939E-04   0.65455E-02       0.24      93.01     0.0000  0.00   0.44879E+00   0.23462E+01     7.9049     7.9412     7.9501     7.9549     7.9953
   2022      9     29   12.00     37224.00   0.75488E+01   0.00000E+00   0.75488E+01   0.76477E+01   0.77052E+01   0.00000E+00   0.00000E+00   0.85353E+00   0.14994E+02   0.23442E+02  -0.82352E+02  -0.39094E+02   0.63980E-02   0.70501E-04   0.92620E-02       0.24      76.86     0.0000  0.00   0.54838E+00   0.15435E+01     7.6276     7.6552     7.6637     7.6698     7.7047
   2022      9     30   12.00     37248.00   0.74737E+01   0.00000E+00   0.74737E+01   0.75509E+01   0.76079E+01   0.00000E+00   0.00000E+00   0.85353E+00   0.10213E+02   0.12554E+02  -0.64720E+02  -0.37854E+02   0.51676E-02   0.34822E-04   0.41185E-02       0.24      79.51     0.0000  0.00   0.32710E+00  -0.25247E+01     7.5340     7.5573     7.5642     7.5685     7.6078
   2022     10      1   12.00     37272.00   0.74398E+01   0.00000E+00   0.74398E+01   0.75478E+01   0.76131E+01   0.00000E+00   0.00000E+00   0.85353E+00   0.13587E+02   0.20457E+02  -0.83879E+02  -0.42546E+02   0.49887E-02   0.31259E-04   0.36618E-02       0.24      93.25     0.0000  0.00   0.26597E+00  -0.46571E+01     7.5256     7.5571     7.5648     7.5694     7.6131
   2022     10      2   12.00     37296.00   0.71990E+01   0.00000E+00   0.71990E+01   0.73250E+01   0.73932E+01   0.00000E+00   0.00000E+00   0.85353E+00   0.17675E+02   0.23321E+02  -0.94057E+02  -0.40874E+02   0.48897E-02   0.28552E-04   0.32965E-02       0.24      82.13     0.0000  0.00   0.30578E+00   0.19425E+01     7.2980     7.3370     7.3450     7.3499     7.3930
   2022     10      3   12.00     37320.00   0.68162E+01   0.00000E+00   0.68162E+01   0.69506E+01   0.70132E+01   0.00000E+00   0.00000E+00   0.85353E+00   0.19368E+02   0.17843E+02  -0.87616E+02  -0.33307E+02   0.45968E-02   0.31828E-04   0.31654E-02       0.24      55.20     0.0000  0.00   0.92036E-01   0.67914E+01     6.9237     6.9623     6.9717     6.9763     7.0129
   2022     10      4   12.00     37344.00   0.63983E+01   0.00000E+00   0.63983E+01   0.65062E+01   0.65711E+01   0.00000E+00   0.00000E+00   0.85353E+00   0.13322E+02   0.14918E+02  -0.81264E+02  -0.33595E+02   0.23319E-02   0.10472E-04   0.66338E-03       0.25      53.01     0.0000  0.00   0.79965E-03   0.11113E+01     6.4856     6.5153     6.5216     6.5267     6.5711
   2022     10      5   12.00     37368.00   0.58648E+01   0.00000E+00   0.58648E+01   0.60314E+01   0.61219E+01   0.00000E+00   0.00000E+00   0.85353E+00   0.25866E+02   0.24492E+02  -0.11621E+03  -0.44256E+02   0.37875E-02   0.13007E-04   0.12042E-02       0.25      74.58     0.0000  0.00   0.15597E+00  -0.21031E+01     5.9907     6.0501     6.0588     6.0655     6.1219
   2022     10      6   12.00     37392.00   0.52429E+01   0.00000E+00   0.52429E+01   0.54319E+01   0.55421E+01   0.00000E+00   0.00000E+00   0.85353E+00   0.29002E+02   0.28117E+02  -0.12822E+03  -0.51567E+02   0.36521E-02   0.11410E-04   0.10755E-02       0.25      88.44     0.0000  0.00   0.14043E+00  -0.20690E+01     5.3844     5.4533     5.4641     5.4722     5.5421
   2022     10      7   12.00     37416.00   0.48609E+01   0.00000E+00   0.48609E+01   0.49981E+01   0.51107E+01   0.00000E+00   0.00000E+00   0.85353E+00   0.18787E+02   0.18395E+02  -0.97551E+02  -0.49903E+02   0.20630E-02   0.49103E-05   0.31798E-03       0.25      88.49     0.0000  0.00   0.18070E-01  -0.20866E+00     4.9662     5.0109     5.0208     5.0294     5.1107
   2022     10      8   12.00     37440.00   0.47170E+01   0.00000E+00   0.47170E+01   0.48387E+01   0.49510E+01   0.00000E+00   0.00000E+00   0.85353E+00   0.20202E+02   0.17903E+02  -0.82041E+02  -0.45565E+02   0.34612E-02   0.79909E-05   0.10629E-02       0.25      83.09     0.0000  0.00   0.56876E-01   0.40299E+01     4.8007     4.8521     4.8668     4.8747     4.9510
   2022     10      9   12.00     37464.00   0.45941E+01   0.00000E+00   0.45941E+01   0.47320E+01   0.48480E+01   0.00000E+00   0.00000E+00   0.85353E+00   0.22980E+02   0.21028E+02  -0.96147E+02  -0.46751E+02   0.40246E-02   0.11635E-04   0.19233E-02       0.25      87.13     0.0000  0.00   0.20526E+00  -0.69643E+00     4.6923     4.7460     4.7615     4.7717     4.8480
   2022     10     10   12.00     37488.00   0.39174E+01   0.00000E+00   0.39174E+01   0.41198E+01   0.42111E+01   0.00000E+00   0.00000E+00   0.85353E+00   0.43349E+02   0.44118E+02  -0.15533E+03  -0.52188E+02   0.75287E-02   0.13020E-03   0.18822E-01       0.25      79.67     0.0000  0.00   0.68562E+00  -0.71706E+01     4.0805     4.1352     4.1510     4.1631     4.2072
   2022     10     11   12.00     37512.00   0.27816E+01   0.00000E+00   0.27816E+01   0.29906E+01   0.30635E+01   0.00000E+00   0.00000E+00   0.85353E+00   0.45720E+02   0.51633E+02  -0.15450E+03  -0.49504E+02   0.89283E-02   0.26534E-03   0.35035E-01       0.25      53.53     0.0000  0.00   0.92514E+00  -0.11207E+02     2.9591     3.0046     3.0170     3.0262     3.0554
   2022     10     12   12.00     37536.00   0.19749E+01   0.00000E+00   0.19749E+01   0.21211E+01   0.28358E+01   0.00000E+00   0.00000E+00   0.85353E+00   0.27444E+02   0.29369E+02  -0.88183E+02  -0.26358E+02   0.65071E-02   0.51609E-04   0.11928E-01       0.26      35.30     0.0000  0.00   0.53754E+00  -0.20795E+01     2.0805     2.1219     2.1403     2.2400     2.8346
   2022     10     13   12.00     37560.00   0.18134E+01   0.00000E+00   0.18134E+01   0.19006E+01   0.28785E+01   0.00000E+00   0.00000E+00   0.85353E+00   0.14686E+02   0.10043E+02  -0.47103E+02  -0.26667E+02   0.50429E-02   0.10263E-04   0.46849E-02       0.26      41.74     0.0000  0.00   0.29983E+00   0.61176E+01     1.8667     1.8900     1.9037     2.0591     2.8785
   2022     10     14   12.00     37584.00   0.17236E+01   0.00000E+00   0.17236E+01   0.19507E+01   0.50681E+01   0.00000E+00   0.00000E+00   0.85353E+00   0.86677E+01   0.59534E+01  -0.44073E+02  -0.68152E+01   0.35811E-02   0.44338E-19   0.12484E-02       0.26      51.17     0.0000  0.00   0.14447E+00  -0.15263E+01     1.7639     1.8100     1.9717     3.0067     5.0681
   2022     10     15   12.00     37608.00   0.14857E+01   0.00000E+00   0.14857E+01   0.18548E+01   0.61361E+01   0.00000E+00   0.00000E+00   0.85353E+00   0.94731E+01   0.94902E+01  -0.55546E+02  -0.16239E+02   0.43236E-02   0.14223E-07   0.32657E-02       0.26      45.64     0.0000  0.00   0.20206E+00   0.14865E+01     1.5451     1.6229     1.8057     3.7686     6.1347
   2022     10     16   12.00     37632.00   0.16153E+01   0.00000E+00   0.16153E+01   0.17144E+01   0.21998E+01   0.00000E+00   0.00000E+00   0.85353E+00   0.90151E+01   0.78063E+01  -0.56896E+02  -0.66528E+02   0.68082E-02   0.99314E-04   0.14828E-01       0.26      42.02     0.0000  0.00   0.52013E-01   0.15839E+02     1.6815     1.7052     1.7199     1.8658     2.1997
   2022     10     17   12.00     37656.00   0.16299E+01   0.00000E+00   0.16299E+01   0.17065E+01   0.21702E+01   0.00000E+00   0.00000E+00   0.85353E+00   0.52559E+01   0.10553E+01  -0.50983E+02  -0.29750E+02   0.58309E-02   0.68818E-04   0.94571E-02       0.26      54.46     0.0000  0.00  -0.21670E+00   0.11179E+02     1.6844     1.7043     1.7147     1.7797     2.1701
   2022     10     18   12.00     37680.00   0.13629E+01   0.00000E+00   0.13629E+01   0.16570E+01   0.45860E+01   0.00000E+00   0.00000E+00   0.85353E+00   0.73662E+01   0.69933E+01  -0.60492E+02  -0.77348E+01   0.36189E-02   0.43055E-15   0.12792E-02       0.26      56.90     0.0000  0.00  -0.19938E-01   0.45704E+01     1.4293     1.4879     1.7750     2.6916     4.5860
   2022     10     19   12.00     37704.00   0.85510E+00   0.00000E+00   0.85510E+00   0.13910E+01   0.56431E+01   0.00000E+00   0.00000E+00   0.85353E+00   0.10826E+02   0.89789E+01  -0.60831E+02  -0.54477E+01   0.42218E-02   0.17118E-22   0.22755E-02       0.26      38.91     0.0000  0.00   0.15574E+00   0.54196E+01     0.9314     0.9816     1.6996     3.4815     5.6431
   2022     10     20   12.00     37728.00   0.63066E+00   0.00000E+00   0.63066E+00   0.11209E+01   0.58061E+01   0.00000E+00   0.00000E+00   0.85353E+00   0.81877E+01   0.52566E+01  -0.41155E+02  -0.18222E+02   0.61791E-02   0.66386E-07   0.96108E-02       0.27      26.69     0.0000  0.00   0.53895E+00   0.23470E+01     0.6825     0.7138     1.1626     3.7204     5.8051
   2022     10     21   12.00     37752.00   0.10754E+01   0.00000E+00   0.10754E+01   0.11372E+01   0.14465E+01   0.00000E+00   0.00000E+00   0.85353E+00   0.99363E+01   0.67288E+01  -0.36958E+02  -0.65972E+02   0.10108E-01   0.34954E-03   0.60496E-01       0.27      30.94     0.0000  0.00   0.13288E+01   0.56280E+01     1.1218     1.1348     1.1419     1.2023     1.4457
   2022     10     22   12.00     37776.00   0.10103E+01   0.00000E+00   0.10103E+01   0.11060E+01   0.11672E+01   0.00000E+00   0.00000E+00   0.85353E+00   0.19068E+02   0.16527E+02  -0.65920E+02  -0.43397E+02   0.84506E-02   0.30185E-03   0.40847E-01       0.27      47.96     0.0000  0.00   0.53992E+00  -0.11961E+02     1.0926     1.1107     1.1175     1.1254     1.1645
   2022     10     23   12.00     37800.00   0.12789E+00   0.00000E+00   0.39127E+00   0.57009E+00   0.87478E+00   0.00000E+00  -0.26338E+00   0.85353E+00   0.41422E+02   0.36230E+02  -0.12931E+03  -0.38294E+02   0.90106E-02   0.30626E-03   0.44826E-01       0.32      59.88     0.0000  0.00   0.26456E+00  -0.22644E+02     0.5261     0.5732     0.5949     0.6763     0.8686
   2022     10     24   12.00     37824.00  -0.14711E+01   0.00000E+00  -0.42997E-08   0.89573E-01   0.29479E+01   0.00000E+00  -0.14711E+01   0.85353E+00   0.61856E+02   0.45027E+02  -0.16736E+03  -0.72272E+01   0.78141E-02   0.42510E-08   0.13472E-01       0.40      60.21     0.0000  0.00   0.45998E+00  -0.24265E+01     0.0253     0.0487     0.0645     0.5400     2.9479
   2022     10     25   12.00     37848.00  -0.31625E+01   0.00000E+00  -0.43793E-08   0.19342E+00   0.41363E+01   0.00000E+00  -0.31625E+01   0.85353E+00   0.51901E+02   0.37231E+02  -0.14961E+03  -0.88539E+01   0.66810E-02   0.37698E-20   0.37805E-02       0.40      53.55     0.0000  0.00   0.19181E+00  -0.18416E+01     0.0159     0.0326     0.1274     1.5073     4.1363
   2022     10     26   12.00     37872.00  -0.40559E+01   0.00000E+00  -0.44920E-08   0.34404E+00   0.43036E+01   0.00000E+00  -0.40559E+01   0.85353E+00   0.33169E+02   0.19421E+02  -0.11306E+03  -0.17646E+02   0.50156E-02   0.14121E-22   0.87872E-03       0.40      57.89     0.0000  0.00   0.29338E-01  -0.12244E+01     0.0195     0.0770     0.3283     2.3967     4.3036
   2022     10     27   12.00     37896.00  -0.47475E+01   0.00000E+00  -0.52810E-08   0.59328E+00   0.42903E+01   0.00000E+00  -0.47475E+01   0.85353E+00   0.26038E+02   0.18312E+02  -0.10482E+03  -0.19875E+02   0.54396E-02   0.77517E-29   0.63915E-04       0.40      59.40     0.0000  0.00  -0.30574E-02  -0.94239E-01     0.1453     0.2595     0.6230     3.1547     4.2903
   2022     10     28   12.00     37920.00  -0.64803E+01   0.00000E+00  -0.78314E-08   0.85981E+00   0.42469E+01   0.00000E+00  -0.64803E+01   0.85353E+00   0.39206E+02   0.31941E+02  -0.13162E+03  -0.16859E+02   0.14465E-01   0.97572E-33  -0.11449E-15       0.40      46.40     0.0000  0.00  -0.30823E-13  -0.21512E-11     0.3745     0.4374     0.9174     3.6426     4.2469
   2022     10     29   12.00     37944.00  -0.69917E+01   0.00000E+00  -0.10745E-07   0.10654E+01   0.41997E+01   0.00000E+00  -0.69917E+01   0.85353E+00   0.39876E+02   0.27731E+02  -0.12808E+03  -0.14081E+02   0.15662E-01   0.17613E-47  -0.18630E-32       0.40      34.27     0.0000  0.00  -0.33230E-30  -0.31609E-28     0.5139     0.5898     1.2245     3.9042     4.1997
   2022     10     30   12.00     37968.00  -0.72625E+01   0.00000E+00  -0.14390E-07   0.12344E+01   0.41904E+01   0.00000E+00  -0.72625E+01   0.85353E+00   0.20945E+02   0.29696E+02  -0.11111E+03  -0.14071E+02   0.14540E-01   0.40733E-64  -0.71792E-49       0.40      35.36     0.0000  0.00  -0.10774E-46  -0.11839E-44     0.6141     0.7211     1.5490     4.0384     4.1904
   2022     10     31   12.00     37992.00  -0.64498E+01   0.00000E+00  -0.17131E-07   0.14230E+01   0.42113E+01   0.00000E+00  -0.64498E+01   0.85353E+00   0.80508E+01   0.11330E+02  -0.79856E+02  -0.15524E+02   0.10709E-01   0.11988E-78  -0.35910E-65       0.40      43.70     0.0000  0.00  -0.53665E-63  -0.59221E-61     0.7332     0.8661     1.9648     4.1189     4.2113
   2022     11      1   12.00     38016.00  -0.61889E+01   0.00000E+00  -0.19225E-07   0.16091E+01   0.42146E+01   0.00000E+00  -0.61889E+01   0.85353E+00   0.90171E+01   0.64938E+01  -0.75985E+02  -0.15354E+02   0.96607E-02   0.45070E-94  -0.20098E-81       0.40      41.86     0.0000  0.00  -0.28963E-79  -0.33020E-77     0.8439     1.0136     2.4241     4.1292     4.2146
   2022     11      2   12.00     38040.00  -0.66439E+01   0.00000E+00  -0.22132E-07   0.17692E+01   0.41886E+01   0.00000E+00  -0.66439E+01   0.85353E+00   0.79184E+01   0.21770E+02  -0.90163E+02  -0.12976E+02   0.10342E-01   0.23528-109  -0.13172E-97       0.40      31.47     0.0000  0.00  -0.18705E-95  -0.21616E-93     0.9228     1.1498     2.8327     4.1113     4.1886
   2022     11      3   12.00     38064.00  -0.41697E+01   0.00000E+00  -0.25452E-07   0.18819E+01   0.41555E+01   0.00000E+00  -0.41697E+01   0.85353E+00   0.70801E+01   0.78720E+01  -0.75427E+02  -0.10141E+02   0.13976E-01   0.11681-125  -0.93963-114       0.40      19.99     0.0000  0.00  -0.13141-111  -0.15408-109     0.9529     1.2692     3.1270     4.0859     4.1555
   2022     11      4   12.00     38088.00  -0.46919E+00   0.00000E+00  -0.24183E-07   0.19558E+01   0.41396E+01   0.00000E+00  -0.46919E+00   0.85353E+00  -0.53711E+00  -0.11267E+02  -0.48670E+02  -0.92592E+01   0.13074E-01   0.17332-142  -0.77362-130       0.40      15.75     0.0000  0.00  -0.10774-127  -0.12704-125     0.9500     1.3812     3.3076     4.0720     4.1396
   2022     11      5   12.00     38112.00  -0.18643E+00   0.00000E+00  -0.17810E-07   0.20148E+01   0.41260E+01   0.00000E+00  -0.18643E+00   0.85353E+00  -0.13210E+02  -0.74634E+01  -0.39801E+02  -0.88042E+01   0.68162E-02   0.10046-158  -0.76027-146       0.40      15.11     0.0000  0.00  -0.10588-143  -0.12510-141     0.9397     1.4901     3.4424     4.0569     4.1260
   2022     11      6   12.00     38136.00  -0.19006E+01   0.00000E+00  -0.16404E-07   0.20821E+01   0.41368E+01   0.00000E+00  -0.19006E+01   0.85353E+00  -0.15551E+02   0.74553E+01  -0.52379E+02  -0.91607E+01   0.49110E-02   0.00000E+00  -0.76516-162       0.40      17.21     0.0000  0.00  -0.10639-159  -0.12572-157     0.9470     1.6104     3.5684     4.0699     4.1368
   2022     11      7   12.00     38160.00  -0.32510E+01   0.00000E+00  -0.17079E-07   0.21685E+01   0.41437E+01   0.00000E+00  -0.32510E+01   0.85353E+00  -0.12925E+02   0.10314E+02  -0.57863E+02  -0.10094E+02   0.55786E-02   0.00000E+00  -0.71366-178       0.40      21.97     0.0000  0.00  -0.99162-176  -0.11718-173     0.9779     1.7495     3.7260     4.0742     4.1437
   2022     11      8   12.00     38184.00  -0.42014E+01   0.00000E+00  -0.18301E-07   0.22679E+01   0.41489E+01   0.00000E+00  -0.42014E+01   0.85353E+00  -0.26553E+02   0.21633E+02  -0.55555E+02  -0.10596E+02   0.16047E-01   0.00000E+00  -0.63942-194       0.40      24.41     0.0000  0.00  -0.88836-192  -0.10498-189     1.0226     1.9172     3.8876     4.0794     4.1489
   2022     11      9   12.00     38208.00  -0.57413E+01   0.00000E+00  -0.20493E-07   0.23676E+01   0.41440E+01   0.00000E+00  -0.57413E+01   0.85353E+00  -0.59306E+02   0.36127E+02  -0.37296E+02  -0.99514E+01   0.16209E-01   0.00000E+00  -0.56163-210       0.40      21.41     0.0000  0.00  -0.77985-208  -0.92163-206     1.0656     2.1361     4.0085     4.0781     4.1440
   2022     11     10   12.00     38232.00  -0.64311E+01   0.00000E+00  -0.23423E-07   0.24533E+01   0.41339E+01   0.00000E+00  -0.64311E+01   0.85353E+00  -0.85322E+02   0.38395E+02  -0.13547E+02  -0.89211E+01   0.11481E-01   0.00000E+00  -0.47231-226       0.40      17.09     0.0000  0.00  -0.65558-224  -0.77480-222     1.0921     2.4033     4.0547     4.0720     4.1339
   2022     11     11   12.00     38256.00  -0.66935E+01   0.00000E+00  -0.25214E-07   0.25300E+01   0.41289E+01   0.00000E+00  -0.66935E+01   0.85353E+00  -0.78672E+02   0.34347E+02  -0.16150E+02  -0.85330E+01   0.81193E-02   0.00000E+00  -0.39006-242       0.40      16.12     0.0000  0.00  -0.54139-240  -0.63985-238     1.1112     2.6761     4.0632     4.0682     4.1289
   2022     11     12   12.00     38280.00  -0.55377E+01   0.00000E+00  -0.28349E-07   0.26045E+01   0.41263E+01   0.00000E+00  -0.55377E+01   0.85353E+00  -0.60047E+02   0.34249E+02  -0.34676E+02  -0.84877E+01   0.10458E-01   0.00000E+00  -0.32198-258       0.40      16.73     0.0000  0.00  -0.44693-256  -0.52821-254     1.1318     2.9379     4.0609     4.0656     4.1263
   2022     11     13   12.00     38304.00  -0.29398E+01   0.00000E+00  -0.30060E-07   0.26738E+01   0.41240E+01   0.00000E+00  -0.29398E+01   0.85353E+00   0.47130E+01  -0.75291E+01  -0.57658E+02  -0.85286E+01   0.94124E-02   0.00000E+00  -0.27384-274       0.40      16.88     0.0000  0.00  -0.38031-272  -0.44945-270     1.1502     3.1661     4.0591     4.0638     4.1240
   2022     11     14   12.00     38328.00  -0.10303E+01   0.00000E+00  -0.29453E-07   0.27338E+01   0.41230E+01   0.00000E+00  -0.10303E+01   0.85353E+00   0.34550E+02  -0.24967E+02  -0.70057E+02  -0.84416E+01   0.68010E-02   0.00000E+00  -0.24773-290       0.40      16.78     0.0000  0.00  -0.34439-288  -0.40697-286     1.1617     3.3491     4.0591     4.0637     4.1230
   2022     11     15   12.00     38352.00  -0.22790E+01   0.00000E+00  -0.28297E-07   0.27924E+01   0.41238E+01   0.00000E+00  -0.22790E+01   0.85353E+00   0.25086E+02  -0.15418E+02  -0.70142E+02  -0.84027E+01   0.52562E-02   0.00000E+00  -0.23751-306       0.40      17.06     0.0000  0.00  -0.33024-304  -0.39024-302     1.1781     3.5028     4.0609     4.0653     4.1238
