   2021     10     17   12.00     42000.00   0.31481E+02   0.00000E+00   0.31481E+02   0.31561E+02   0.31572E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.12520E+02   0.91104E+02  -0.18002E+03  -0.41620E+01   0.77822E-03   0.10303E-05   0.21564E-05       0.26     273.31     0.0000  0.00  -0.18218E-01   0.64829E+00    31.5580    31.5666    31.5677    31.5609    31.5653
   2021     10     18   12.00     42024.00   0.31571E+02   0.00000E+00   0.31571E+02   0.31651E+02   0.31662E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.13246E+02   0.95974E+02  -0.18449E+03  -0.41327E+01   0.80695E-03   0.15528E-05   0.25089E-05       0.26     269.01     0.0000  0.00   0.36442E-01   0.59795E+00    31.6472    31.6562    31.6567    31.6473    31.6513
   2021     10     19   12.00     42048.00   0.31405E+02   0.00000E+00   0.31405E+02   0.31489E+02   0.31504E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.18357E+02   0.97313E+02  -0.18731E+03  -0.65909E+01   0.62077E-03   0.15865E-05   0.14777E-05       0.26     203.90     0.0000  0.00   0.27831E-01   0.24461E+00    31.4844    31.4945    31.4971    31.4983    31.5042
   2021     10     20   12.00     42072.00   0.30953E+02   0.00000E+00   0.30953E+02   0.31026E+02   0.31043E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.16401E+02   0.88379E+02  -0.17621E+03  -0.10064E+02   0.70976E-03   0.19730E-05   0.96873E-06       0.27     218.59     0.0000  0.00   0.43444E-02  -0.48079E+00    31.0211    31.0303    31.0321    31.0327    31.0426
   2021     10     21   12.00     42096.00   0.31065E+02   0.00000E+00   0.31065E+02   0.31137E+02   0.31149E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.11008E+02   0.83743E+02  -0.16767E+03  -0.63521E+01   0.72847E-03   0.49232E-06   0.12444E-05       0.27     274.63     0.0000  0.00   0.44729E-01  -0.10818E+00    31.1357    31.1435    31.1393    31.1301    31.1402
   2021     10     22   12.00     42120.00   0.31231E+02   0.00000E+00   0.31231E+02   0.31312E+02   0.31323E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.12587E+02   0.85575E+02  -0.17123E+03  -0.47786E+01   0.51518E-03   0.18188E-06   0.56387E-06       0.27     264.16     0.0000  0.00   0.22494E-01   0.28179E-01    31.3093    31.3177    31.3158    31.3039    31.3101
   2021     10     23   12.00     42144.00   0.31239E+02   0.00000E+00   0.31239E+02   0.31319E+02   0.31331E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.15836E+02   0.89123E+02  -0.17853E+03  -0.58667E+01   0.10496E-02   0.42943E-05   0.66940E-05       0.27     238.22     0.0000  0.00   0.30992E-02  -0.11528E+01    31.3145    31.3236    31.3255    31.3244    31.3305
   2021     10     24   12.00     42168.00   0.31079E+02   0.00000E+00   0.31079E+02   0.31156E+02   0.31172E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.15113E+02   0.90911E+02  -0.18320E+03  -0.79876E+01   0.15350E-02   0.82539E-05   0.21015E-04       0.27     251.69     0.0000  0.00  -0.16838E-01  -0.23532E+01    31.1513    31.1606    31.1626    31.1633    31.1718
   2021     10     25   12.00     42192.00   0.31101E+02   0.00000E+00   0.31101E+02   0.31181E+02   0.31195E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.15512E+02   0.89891E+02  -0.18186E+03  -0.70347E+01   0.10914E-02   0.27358E-05   0.68539E-05       0.27     264.78     0.0000  0.00  -0.79531E-01  -0.70612E+00    31.1773    31.1860    31.1877    31.1870    31.1955
   2021     10     26   12.00     42216.00   0.31114E+02   0.00000E+00   0.31114E+02   0.31187E+02   0.31202E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.15414E+02   0.89881E+02  -0.17865E+03  -0.68451E+01   0.12868E-02   0.39462E-05   0.10162E-04       0.27     268.66     0.0000  0.00  -0.11294E+00   0.11522E+01    31.1834    31.1919    31.1933    31.1933    31.2017
   2021     10     27   12.00     42240.00   0.31249E+02   0.00000E+00   0.31249E+02   0.31319E+02   0.31331E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.13406E+02   0.90372E+02  -0.17846E+03  -0.55156E+01   0.14854E-02   0.35507E-05   0.17902E-04       0.27     278.38     0.0000  0.00  -0.12867E+00   0.17847E+01    31.3162    31.3247    31.3246    31.3178    31.3257
   2021     10     28   12.00     42264.00   0.31350E+02   0.00000E+00   0.31350E+02   0.31424E+02   0.31435E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.12579E+02   0.88339E+02  -0.17584E+03  -0.50121E+01   0.12334E-02   0.25932E-05   0.10018E-04       0.27     275.28     0.0000  0.00  -0.83896E-01   0.13334E+01    31.4202    31.4286    31.4296    31.4251    31.4319
   2021     10     29   12.00     42288.00   0.31485E+02   0.00000E+00   0.31485E+02   0.31566E+02   0.31577E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.11189E+02   0.94571E+02  -0.18659E+03  -0.49036E+01   0.99812E-03   0.16805E-05   0.43538E-05       0.28     293.31     0.0000  0.00  -0.10115E-01   0.10212E+01    31.5631    31.5718    31.5715    31.5622    31.5683
   2021     10     30   12.00     42312.00   0.31561E+02   0.00000E+00   0.31561E+02   0.31644E+02   0.31656E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.13025E+02   0.10115E+03  -0.19585E+03  -0.55621E+01   0.11864E-02   0.38766E-05   0.77841E-05       0.28     284.26     0.0000  0.00  -0.46238E-01   0.12889E+01    31.6396    31.6488    31.6505    31.6467    31.6529
   2021     10     31   12.00     42336.00   0.31465E+02   0.00000E+00   0.31465E+02   0.31545E+02   0.31560E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.16366E+02   0.99053E+02  -0.19321E+03  -0.70639E+01   0.85128E-03   0.26018E-05   0.28438E-05       0.28     255.87     0.0000  0.00  -0.56787E-01   0.26935E+00    31.5401    31.5497    31.5519    31.5528    31.5598
   2021     11      1   12.00     42360.00   0.31198E+02   0.00000E+00   0.31198E+02   0.31285E+02   0.31302E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.19534E+02   0.95631E+02  -0.18808E+03  -0.91067E+01   0.10991E-02   0.62459E-05   0.60570E-05       0.28     210.03     0.0000  0.00  -0.25562E-01  -0.11817E+01    31.2803    31.2901    31.2927    31.2940    31.3018
   2021     11      2   12.00     42384.00   0.30781E+02   0.00000E+00   0.30781E+02   0.30860E+02   0.30879E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.18655E+02   0.91271E+02  -0.18112E+03  -0.11705E+02   0.14975E-02   0.10028E-04   0.18492E-04       0.28     217.17     0.0000  0.00   0.38092E-01  -0.21405E+01    30.8551    30.8647    30.8672    30.8684    30.8786
   2021     11      3   12.00     42408.00   0.30584E+02   0.00000E+00   0.30584E+02   0.30661E+02   0.30679E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.17888E+02   0.84499E+02  -0.17534E+03  -0.11093E+02   0.15986E-02   0.11315E-04   0.22505E-04       0.28     199.65     0.0000  0.00   0.11069E+00  -0.22348E+01    30.6562    30.6659    30.6685    30.6698    30.6794
   2021     11      4   12.00     42432.00   0.30118E+02   0.00000E+00   0.30118E+02   0.30193E+02   0.30212E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.18125E+02   0.74335E+02  -0.16133E+03  -0.13331E+02   0.15178E-02   0.11079E-04   0.18301E-04       0.28     166.48     0.0000  0.00   0.92868E-01  -0.20242E+01    30.1880    30.1973    30.2000    30.2015    30.2124
   2021     11      5   12.00     42456.00   0.29855E+02   0.00000E+00   0.29855E+02   0.29923E+02   0.29942E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.16322E+02   0.69647E+02  -0.14968E+03  -0.12510E+02   0.14818E-02   0.89256E-05   0.17310E-04       0.28     182.01     0.0000  0.00   0.10048E+00  -0.18917E+01    29.9191    29.9276    29.9298    29.9310    29.9422
   2021     11      6   12.00     42480.00   0.29654E+02   0.00000E+00   0.29654E+02   0.29720E+02   0.29739E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.16171E+02   0.67937E+02  -0.14429E+03  -0.12106E+02   0.14559E-02   0.80704E-05   0.15245E-04       0.28     173.41     0.0000  0.00   0.15134E+00  -0.13653E+01    29.7162    29.7244    29.7266    29.7279    29.7388
   2021     11      7   12.00     42504.00   0.29465E+02   0.00000E+00   0.29465E+02   0.29535E+02   0.29553E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.15611E+02   0.65316E+02  -0.14043E+03  -0.11957E+02   0.10215E-02   0.40300E-05   0.53342E-05       0.29     182.39     0.0000  0.00   0.97004E-01  -0.49563E+00    29.5309    29.5387    29.5406    29.5417    29.5530
   2021     11      8   12.00     42528.00   0.29338E+02   0.00000E+00   0.29338E+02   0.29410E+02   0.29428E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.15474E+02   0.64000E+02  -0.14036E+03  -0.11617E+02   0.50741E-03   0.10616E-05   0.30214E-06       0.29     163.83     0.0000  0.00   0.54880E-02  -0.19224E+00    29.4059    29.4141    29.4163    29.4175    29.4281
   2021     11      9   12.00     42552.00   0.29037E+02   0.00000E+00   0.29037E+02   0.29105E+02   0.29124E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.15088E+02   0.62042E+02  -0.13996E+03  -0.13348E+02   0.10876E-02   0.48187E-05   0.67045E-05       0.29     165.05     0.0000  0.00  -0.65938E-01  -0.10341E+01    29.1008    29.1090    29.1112    29.1124    29.1243
   2021     11     10   12.00     42576.00   0.28914E+02   0.00000E+00   0.28914E+02   0.28978E+02   0.28997E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.15036E+02   0.61884E+02  -0.13940E+03  -0.12544E+02   0.16850E-02   0.10483E-04   0.30297E-04       0.29     176.12     0.0000  0.00  -0.17132E+00  -0.23185E+01    28.9736    28.9817    28.9838    28.9850    28.9967
   2021     11     11   12.00     42600.00   0.28741E+02   0.00000E+00   0.28741E+02   0.28803E+02   0.28822E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.15153E+02   0.61700E+02  -0.13571E+03  -0.12696E+02   0.17934E-02   0.11316E-04   0.38586E-04       0.29     177.21     0.0000  0.00  -0.15787E+00  -0.28765E+01    28.7988    28.8069    28.8089    28.8100    28.8220
   2021     11     12   12.00     42624.00   0.28610E+02   0.00000E+00   0.28610E+02   0.28680E+02   0.28699E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.16288E+02   0.62355E+02  -0.13801E+03  -0.12608E+02   0.12624E-02   0.68620E-05   0.12693E-04       0.29     151.37     0.0000  0.00  -0.47269E-01  -0.16556E+01    28.6758    28.6842    28.6866    28.6879    28.6991
   2021     11     13   12.00     42648.00   0.28194E+02   0.00000E+00   0.28194E+02   0.28266E+02   0.28286E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.13955E+02   0.50591E+02  -0.12044E+03  -0.14364E+02   0.42979E-03   0.12123E-05   0.34935E-06       0.29     116.93     0.0000  0.00  -0.56888E-02  -0.21198E+00    28.2618    28.2697    28.2720    28.2734    28.2857
   2021     11     14   12.00     42672.00   0.28044E+02   0.00000E+00   0.28044E+02   0.28118E+02   0.28136E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.10490E+02   0.42224E+02  -0.10286E+03  -0.12119E+02   0.28323E-03   0.22698E-06   0.91712E-07       0.29     147.41     0.0000  0.00   0.65122E-04  -0.72521E-01    28.1146    28.1210    28.1225    28.1233    28.1361
   2021     11     15   12.00     42696.00   0.28101E+02   0.00000E+00   0.28101E+02   0.28163E+02   0.28180E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.11413E+02   0.44689E+02  -0.10748E+03  -0.10464E+02   0.74954E-03   0.16326E-05   0.18334E-05       0.29     154.73     0.0000  0.00  -0.40317E-01  -0.41650E+00    28.1598    28.1661    28.1676    28.1684    28.1801
   2021     11     16   12.00     42720.00   0.28050E+02   0.00000E+00   0.28050E+02   0.28104E+02   0.28122E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.12592E+02   0.48227E+02  -0.11302E+03  -0.10854E+02   0.15022E-02   0.61156E-05   0.20736E-04       0.30     155.23     0.0000  0.00  -0.20801E+00  -0.97779E+00    28.1008    28.1077    28.1094    28.1103    28.1216
   2021     11     17   12.00     42744.00   0.28092E+02   0.00000E+00   0.28092E+02   0.28143E+02   0.28159E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.11577E+02   0.48505E+02  -0.11269E+03  -0.97939E+01   0.15580E-02   0.44042E-05   0.24703E-04       0.30     188.44     0.0000  0.00  -0.21236E+00  -0.14242E+01    28.1397    28.1460    28.1465    28.1469    28.1592
   2021     11     18   12.00     42768.00   0.28248E+02   0.00000E+00   0.28248E+02   0.28307E+02   0.28320E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.12056E+02   0.47061E+02  -0.11094E+03  -0.77692E+01   0.89372E-03   0.11895E-05   0.40065E-05       0.30     169.64     0.0000  0.00  -0.27569E-01  -0.82072E+00    28.3058    28.3121    28.3078    28.3045    28.3155
   2021     11     19   12.00     42792.00   0.28141E+02   0.00000E+00   0.28141E+02   0.28210E+02   0.28225E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.12358E+02   0.46979E+02  -0.11160E+03  -0.92461E+01   0.63689E-03   0.13508E-05   0.75797E-06       0.30     143.56     0.0000  0.00   0.27127E-01  -0.30351E+00    28.2062    28.2131    28.2148    28.2157    28.2253
   2021     11     20   12.00     42816.00   0.28187E+02   0.00000E+00   0.28187E+02   0.28247E+02   0.28263E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.95040E+01   0.48320E+02  -0.11559E+03  -0.91127E+01   0.63002E-03   0.26283E-06   0.11015E-05       0.30     218.79     0.0000  0.00   0.34793E-01   0.18560E+00    28.2470    28.2510    28.2460    28.2428    28.2564
   2021     11     21   12.00     42840.00   0.28748E+02   0.00000E+00   0.28748E+02   0.28743E+02   0.28813E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.86829E+01   0.48296E+02  -0.11491E+03  -0.70910E+01   0.50473E-03   0.29307E-20   0.97923E-06       0.30     253.08     0.0000  0.00   0.25703E-01   0.27242E+00    28.8077    28.7755    28.6086    28.5497    28.5643
   2021     11     22   12.00     42864.00   0.29072E+02   0.00000E+00   0.29072E+02   0.29080E+02   0.29152E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.11165E+02   0.48998E+02  -0.11608E+03  -0.46133E+01   0.33201E-03   0.10568E-22   0.86371E-07       0.30     199.33     0.0000  0.00   0.66771E-02  -0.10142E+00    29.1449    29.1433    28.9357    28.7796    28.7867
   2021     11     23   12.00     42888.00   0.29109E+02   0.00000E+00   0.29109E+02   0.29158E+02   0.29184E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.11609E+02   0.52823E+02  -0.12144E+03  -0.47484E+01   0.50989E-03   0.15168E-17   0.32922E-06       0.30     213.21     0.0000  0.00   0.21559E-01  -0.14874E+00    29.1771    29.1834    29.1542    28.9467    28.9424
   2021     11     24   12.00     42912.00   0.29450E+02   0.00000E+00   0.29450E+02   0.29481E+02   0.29522E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.10527E+02   0.56101E+02  -0.12780E+03  -0.50916E+01   0.55321E-03   0.18578E-22   0.58774E-06       0.30     253.79     0.0000  0.00   0.65487E-02  -0.30099E+00    29.5154    29.5191    29.4504    29.1814    29.1642
   2021     11     25   12.00     42936.00   0.29764E+02   0.00000E+00   0.29764E+02   0.29802E+02   0.29849E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.11175E+02   0.60244E+02  -0.13846E+03  -0.45204E+01   0.38713E-03   0.33921E-21   0.29749E-06       0.30     255.01     0.0000  0.00  -0.15192E-02  -0.10449E+00    29.8418    29.8482    29.7750    29.4127    29.3792
   2021     11     26   12.00     42960.00   0.30018E+02   0.00000E+00   0.30018E+02   0.30057E+02   0.30100E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.11023E+02   0.67619E+02  -0.14707E+03  -0.45623E+01   0.62563E-03   0.18184E-19   0.17703E-05       0.30     273.14     0.0000  0.00   0.13026E-01  -0.38002E+00    30.0920    30.0990    30.0666    29.6381    29.5843
   2021     11     27   12.00     42984.00   0.30361E+02   0.00000E+00   0.30361E+02   0.30379E+02   0.30429E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.10713E+02   0.72237E+02  -0.15219E+03  -0.42543E+01   0.13668E-02   0.77904E-20   0.15775E-04       0.30     280.95     0.0000  0.00   0.55741E-01  -0.18992E+01    30.4207    30.4274    30.3867    29.8868    29.8061
   2021     11     28   12.00     43008.00   0.30561E+02   0.00000E+00   0.30561E+02   0.30589E+02   0.30630E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.12119E+02   0.73553E+02  -0.15806E+03  -0.37987E+01   0.18171E-02   0.87497E-17   0.42150E-04       0.30     264.68     0.0000  0.00   0.14438E+00  -0.30668E+01    30.6207    30.6291    30.6201    30.1144    29.9766
   2021     11     29   12.00     43032.00   0.30626E+02   0.00000E+00   0.30626E+02   0.30672E+02   0.30698E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.13231E+02   0.75815E+02  -0.16109E+03  -0.37418E+01   0.16785E-02   0.52309E-14   0.31755E-04       0.31     258.56     0.0000  0.00   0.15939E+00  -0.24304E+01    30.6881    30.6965    30.6978    30.3419    30.1056
   2021     11     30   12.00     43056.00   0.30597E+02   0.00000E+00   0.30597E+02   0.30662E+02   0.30676E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.15803E+02   0.77977E+02  -0.16136E+03  -0.17864E+01   0.12834E-02   0.11886E-07   0.98519E-05       0.31     220.04     0.0000  0.00   0.10695E+00  -0.12234E+01    30.6652    30.6739    30.6756    30.5073    30.2152
   2021     12      1   12.00     43080.00   0.30240E+02   0.00000E+00   0.30240E+02   0.30314E+02   0.30326E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.17696E+02   0.73871E+02  -0.15614E+03  -0.23836E+01   0.13053E-02   0.70555E-05   0.10023E-04       0.31     163.30     0.0000  0.00   0.99120E-01  -0.13055E+01    30.3096    30.3187    30.3212    30.3215    30.3153
   2021     12      2   12.00     43104.00   0.29831E+02   0.00000E+00   0.29831E+02   0.29900E+02   0.29915E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.15960E+02   0.66856E+02  -0.14707E+03  -0.79735E+01   0.13017E-02   0.66961E-05   0.99269E-05       0.31     177.49     0.0000  0.00   0.12108E+00  -0.10977E+01    29.8958    29.9041    29.9063    29.9074    29.9150
   2021     12      3   12.00     43128.00   0.29771E+02   0.00000E+00   0.29771E+02   0.29835E+02   0.29849E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.13530E+02   0.65351E+02  -0.14149E+03  -0.69241E+01   0.11959E-02   0.30636E-05   0.80155E-05       0.31     229.22     0.0000  0.00   0.94128E-01  -0.10504E+01    29.8313    29.8386    29.8398    29.8401    29.8488
   2021     12      4   12.00     43152.00   0.29921E+02   0.00000E+00   0.29921E+02   0.29986E+02   0.29997E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.12588E+02   0.66439E+02  -0.14201E+03  -0.50027E+01   0.10991E-02   0.15785E-05   0.64872E-05       0.31     234.81     0.0000  0.00   0.38477E-01  -0.11948E+01    29.9832    29.9905    29.9905    29.9862    29.9938
   2021     12      5   12.00     43176.00   0.29907E+02   0.00000E+00   0.29907E+02   0.29977E+02   0.29990E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.13961E+02   0.69084E+02  -0.14628E+03  -0.59828E+01   0.11460E-02   0.45053E-05   0.73528E-05       0.31     198.40     0.0000  0.00  -0.66974E-01  -0.10922E+01    29.9732    29.9812    29.9831    29.9840    29.9904
